timestamp,signal_power_dbfs,is_true_anomaly,baseline_flag,reconstruction_error,autoencoder_flag
2026-09-05 00:02:00,-68.41793610591391,False,False,9.520563525696396,False
2026-09-05 00:02:01,-71.81877490958948,False,False,11.206420274021573,False
2026-09-05 00:02:02,-67.1944113781278,False,False,19.072855410025692,False
2026-09-05 00:02:03,-61.51947383640784,False,False,20.57029198207017,False
2026-09-05 00:02:04,-68.82628581239946,False,False,17.893549743229226,False
2026-09-05 00:02:05,-65.61908874838004,False,False,19.15904947278529,False
2026-09-05 00:02:06,-71.98107265026138,False,False,39.24131383237359,False
2026-09-05 00:02:07,-71.13259545920555,False,False,39.00401468789754,False
2026-09-05 00:02:08,-69.80069726982472,False,False,38.866648827706875,False
2026-09-05 00:02:09,-71.0069513082324,False,False,38.72507298240744,False
2026-09-05 00:02:10,-73.10132686213227,False,False,39.4457559066301,False
2026-09-05 00:02:11,-59.094041300618485,False,False,36.674366070750736,False
2026-09-05 00:02:12,-72.1246074274522,False,False,44.48375716307432,True
2026-09-05 00:02:13,-63.898340861398864,False,False,45.84317625073433,True
2026-09-05 00:02:14,-71.8388484684676,False,False,45.44892101212726,True
2026-09-05 00:02:15,-53.76863130632678,False,True,44.638142963285034,True
2026-09-05 00:02:16,-71.56650658467247,False,False,24.977851476408976,False
2026-09-05 00:02:17,-70.64412303241136,False,False,32.547813270753,False
2026-09-05 00:02:18,-68.37296556526066,False,False,34.765871342711534,False
2026-09-05 00:02:19,-72.46172863286792,False,False,34.93266608790739,False
2026-09-05 00:02:20,-69.54508013079175,False,False,32.69376154149431,False
2026-09-05 00:02:21,-55.13093415128027,False,False,34.311524215309056,False
2026-09-05 00:02:22,-73.21496646912246,False,False,21.286070447008903,False
2026-09-05 00:02:23,-69.6307322829354,False,False,20.31470092848678,False
2026-09-05 00:02:24,-64.19452523426304,False,False,20.58952649181036,False
2026-09-05 00:02:25,-68.43635425644538,False,False,20.641880416541575,False
2026-09-05 00:02:26,-58.03394235465005,False,False,22.623424987682675,False
2026-09-05 00:02:27,-72.64091322616855,False,False,13.410540705277834,False
2026-09-05 00:02:28,-68.9561168687662,False,False,11.105166929443872,False
2026-09-05 00:02:29,-69.40603065353363,False,False,13.200230925548965,False
2026-09-05 00:02:30,-61.08881257674791,False,False,21.508945294416456,False
2026-09-05 00:02:31,-69.30710358100605,False,False,19.619598908073375,False
2026-09-05 00:02:32,-61.53194850987328,False,False,19.56667479289247,False
2026-09-05 00:02:33,-69.53549260567799,False,False,15.508097615029621,False
2026-09-05 00:02:34,-69.41385505340264,False,False,16.08003593990219,False
2026-09-05 00:02:35,-71.42870283605274,False,False,15.937320810068533,False
2026-09-05 00:02:36,-66.26845097771049,False,False,15.18555557782928,False
2026-09-05 00:02:37,-69.05233415817642,False,False,14.614006487271714,False
2026-09-05 00:02:38,-72.3826069944053,False,False,15.051714692549439,False
2026-09-05 00:02:39,-58.07104917306326,False,False,13.94213565085881,False
2026-09-05 00:02:40,-71.94936334045464,False,False,9.061408647440137,False
2026-09-05 00:02:41,-68.4258307925151,False,False,9.041860918539104,False
2026-09-05 00:02:42,-67.68280884198519,False,False,10.15404423180663,False
2026-09-05 00:02:43,-71.64136463670341,False,False,10.355641330934171,False
2026-09-05 00:02:44,-68.07324774151135,False,False,17.874048914474848,False
2026-09-05 00:02:45,-69.174438146127,False,False,24.72520335047311,False
2026-09-05 00:02:46,-68.35587968001101,False,False,24.67567779389555,False
2026-09-05 00:02:47,-66.2064140346921,False,False,26.03836070761775,False
2026-09-05 00:02:48,-70.49077623200574,False,False,25.890561151741498,False
2026-09-05 00:02:49,-60.7975566154552,False,False,25.581504651579444,False
2026-09-05 00:02:50,-71.77902885925104,False,False,22.15756602808287,False
2026-09-05 00:02:51,-71.63162056993087,False,False,20.30260884159527,False
2026-09-05 00:02:52,-70.1542034188282,False,False,20.413325786158573,False
2026-09-05 00:02:53,-58.60141911675505,False,False,22.34871872413722,False
2026-09-05 00:02:54,-58.62092930919185,False,False,17.710608135247362,False
2026-09-05 00:02:55,-68.34563350192795,False,False,9.453547586320484,False
2026-09-05 00:02:56,-69.97399621624419,False,False,9.645041507296407,False
2026-09-05 00:02:57,-67.09293184568537,False,False,26.116602990206083,False
2026-09-05 00:02:58,-70.52931366647591,False,False,26.816319062273458,False
2026-09-05 00:02:59,-64.55966166682076,False,False,27.948135640448964,False
2026-09-05 00:03:00,-68.74866530446998,False,False,27.35232079504589,False
2026-09-05 00:03:01,-71.71431511283257,False,False,27.693129718856333,False
2026-09-05 00:03:02,-72.14178499612223,False,False,25.94650708567375,False
2026-09-05 00:03:03,-61.750339410343386,False,False,24.4839158289994,False
2026-09-05 00:03:04,-70.4469255706517,False,False,22.843368744806014,False
2026-09-05 00:03:05,-68.57199901181582,False,False,22.6057559275732,False
2026-09-05 00:03:06,-54.81609343818643,False,False,31.427150357645463,False
2026-09-05 00:03:07,-70.14565782531375,False,False,14.866896094632528,False
2026-09-05 00:03:08,-71.69358743613681,False,False,15.138049397719808,False
2026-09-05 00:03:09,-67.07875797226444,False,False,14.672953005491081,False
2026-09-05 00:03:10,-70.89302990413404,False,False,14.972859543221116,False
2026-09-05 00:03:11,-68.28720241135305,False,False,20.344306170275992,False
2026-09-05 00:03:12,-69.5718125117396,False,False,27.25672765075995,False
2026-09-05 00:03:13,-72.49147755742398,False,False,40.98164679484207,False
2026-09-05 00:03:14,-69.65363814829763,False,False,37.33045096496754,False
2026-09-05 00:03:15,-58.33780146660444,False,False,37.62071148113385,False
2026-09-05 00:03:16,-71.76771487240227,False,False,33.40109473966007,False
2026-09-05 00:03:17,-69.69254978810895,False,False,30.058123213850497,False
2026-09-05 00:03:18,-69.883582563108,False,False,29.621982741618552,False
2026-09-05 00:03:19,-72.28594059566124,False,False,28.58420546619165,False
2026-09-05 00:03:20,-61.01753505398595,False,False,22.646432800190734,False
2026-09-05 00:03:21,-59.51598646362035,False,False,23.793026269951262,False
2026-09-05 00:03:22,-54.57858928018195,False,True,21.664003644507854,False
2026-09-05 00:03:23,-67.89239589593019,False,False,8.821735480141102,False
2026-09-05 00:03:24,-60.1956802466017,False,False,8.94464229508836,False
2026-09-05 00:03:25,-65.98044811186183,False,False,4.765083956331969,False
2026-09-05 00:03:26,-68.96992946558268,False,False,4.365183426899227,False
2026-09-05 00:03:27,-68.97242809817558,False,False,5.339257908713402,False
2026-09-05 00:03:28,-68.9699046273879,False,False,5.68918484015307,False
2026-09-05 00:03:29,-62.29453701869056,False,False,6.275879588825633,False
2026-09-05 00:03:30,-68.85821897861366,False,False,1.533986778068766,False
2026-09-05 00:03:31,-67.7288687196388,False,False,3.030027656908203,False
2026-09-05 00:03:32,-68.0919964730136,False,False,4.64442203851784,False
2026-09-05 00:03:33,-68.69721749738841,False,False,4.611269834579455,False
2026-09-05 00:03:34,-70.6305384892807,False,False,5.458733595666442,False
2026-09-05 00:03:35,-68.48206155901346,False,False,5.326943693613611,False
2026-09-05 00:03:36,-71.54565042907514,False,False,5.52125060821113,False
2026-09-05 00:03:37,-70.47363721348002,False,False,5.339325051713205,False
2026-09-05 00:03:38,-70.9707270956582,False,False,5.819650253223532,False
2026-09-05 00:03:39,-69.83625172122736,False,False,6.09038242165009,False
2026-09-05 00:03:40,-65.37068286665298,False,False,6.164130247814913,False
2026-09-05 00:03:41,-73.73453038518349,False,False,3.528478821696028,False
2026-09-05 00:03:42,-68.62747961925098,False,False,2.7307320739271694,False
2026-09-05 00:03:43,-73.2254317423793,False,False,2.471412544798236,False
2026-09-05 00:03:44,-70.94386373157887,False,False,1.7344699941477928,False
2026-09-05 00:03:45,-67.82209880606527,False,False,3.498108469248657,False
2026-09-05 00:03:46,-69.87143996180907,False,False,3.1946539268770056,False
2026-09-05 00:03:47,-72.15548955585861,False,False,4.8826008933554075,False
2026-09-05 00:03:48,-71.43060741851994,False,False,4.6526459097748525,False
2026-09-05 00:03:49,-68.64080450213065,False,False,4.447246221960015,False
2026-09-05 00:03:50,-71.46073326343428,False,False,4.333059295902052,False
2026-09-05 00:03:51,-69.56708282083605,False,False,4.5161687464193685,False
2026-09-05 00:03:52,-69.90885632019237,False,False,4.585418992486449,False
2026-09-05 00:03:53,-71.30320069521163,False,False,4.655370959660316,False
2026-09-05 00:03:54,-65.71211182134935,False,False,4.638084923779006,False
2026-09-05 00:03:55,-68.73216195536398,False,False,15.424508448683023,False
2026-09-05 00:03:56,-74.05028517331522,False,False,20.24532242124052,False
2026-09-05 00:03:57,-69.62709137046114,False,False,17.800417766429952,False
2026-09-05 00:03:58,-71.32357292953678,False,False,18.985836663920484,False
2026-09-05 00:03:59,-68.29513333040755,False,False,27.56714275462353,False
2026-09-05 00:04:00,-71.5850414768654,False,False,27.539472199539198,False
2026-09-05 00:04:01,-70.22947288293379,False,False,28.722321119095273,False
2026-09-05 00:04:02,-68.99002544203908,False,False,31.180429376562586,False
2026-09-05 00:04:03,-68.26848961165976,False,False,29.710525743772944,False
2026-09-05 00:04:04,-58.25617551923816,False,False,29.532929413235337,False
2026-09-05 00:04:05,-61.64625479736756,False,False,28.28026127084208,False
2026-09-05 00:04:06,-70.94989062232192,False,False,26.010889474166724,False
2026-09-05 00:04:07,-71.30665846514742,False,False,24.65327282430524,False
2026-09-05 00:04:08,-57.11174795100473,False,False,24.731045484402532,False
2026-09-05 00:04:09,-69.1900365780781,False,False,12.649775431314954,False
2026-09-05 00:04:10,-72.52176790867009,False,False,12.723227934473188,False
2026-09-05 00:04:11,-60.31739849044774,False,False,12.265489436222055,False
2026-09-05 00:04:12,-65.75568760597473,False,False,4.663809227086353,False
2026-09-05 00:04:13,-67.9350694788977,False,False,4.65435662686938,False
2026-09-05 00:04:14,-73.03873993190803,False,False,10.283002655338828,False
2026-09-05 00:04:15,-70.9684681457325,False,False,8.979828288704432,False
2026-09-05 00:04:16,-67.46617770162675,False,False,10.06898549123132,False
2026-09-05 00:04:17,-71.41533893123756,False,False,10.1927483501775,False
2026-09-05 00:04:18,-69.11236114370755,False,False,9.913876551070611,False
2026-09-05 00:04:19,-68.45073189314132,False,False,11.034625877848187,False
2026-09-05 00:04:20,-71.85386094315616,False,False,11.500199999225565,False
2026-09-05 00:04:21,-70.1190507121236,False,False,9.358797483334795,False
2026-09-05 00:04:22,-65.68487010579541,False,False,10.384556396351087,False
2026-09-05 00:04:23,-61.50576822418906,False,False,10.657700890051917,False
2026-09-05 00:04:24,-70.50513630278633,False,False,9.01124596532134,False
2026-09-05 00:04:25,-64.50543956783623,False,False,8.068455077959205,False
2026-09-05 00:04:26,-66.73517739213673,False,False,7.623020802882905,False
2026-09-05 00:04:27,-63.78145665395143,False,False,8.016671858222882,False
2026-09-05 00:04:28,-70.88008897339397,False,False,7.522327308670543,False
2026-09-05 00:04:29,-69.73851884542782,False,False,8.69126000148501,False
2026-09-05 00:04:30,-67.11745342186776,False,False,9.2221325952864,False
2026-09-05 00:04:31,-61.61188516317935,False,False,9.750270831175857,False
2026-09-05 00:04:32,-67.67367249569008,False,False,5.5323962331843495,False
2026-09-05 00:04:33,-69.97953387796083,False,False,5.510711277439031,False
2026-09-05 00:04:34,-65.90501370785451,False,False,6.829599255430121,False
2026-09-05 00:04:35,-69.07579305147345,False,False,25.130455332511247,False
2026-09-05 00:04:36,-69.60188060885307,False,False,28.751192735602807,False
2026-09-05 00:04:37,-71.20043375431759,False,False,29.89918526614027,False
2026-09-05 00:04:38,-63.16914720357819,False,False,29.070387255781963,False
2026-09-05 00:04:39,-70.77062719372353,False,False,27.000079051212197,False
2026-09-05 00:04:40,-69.77296530949751,False,False,27.36402226963413,False
2026-09-05 00:04:41,-68.67573865095791,False,False,37.463687003723564,False
2026-09-05 00:04:42,-66.8279663677093,False,False,37.79542109148318,False
2026-09-05 00:04:43,-72.4756309976537,False,False,40.16971930500888,False
2026-09-05 00:04:44,-54.42834090723009,False,False,39.95874141053773,False
2026-09-05 00:04:45,-73.904175599045,False,False,27.051259357032922,False
2026-09-05 00:04:46,-63.98613219375153,False,False,24.07557137680872,False
2026-09-05 00:04:47,-68.82336558703085,False,False,24.72479571470781,False
2026-09-05 00:04:48,-69.43801626452994,False,False,24.970548762408775,False
2026-09-05 00:04:49,-71.24539903964119,False,False,24.446791567469496,False
2026-09-05 00:04:50,-56.87758456546252,False,False,21.39446274704599,False
2026-09-05 00:04:51,-63.48517718017824,False,False,16.862189309082687,False
2026-09-05 00:04:52,-71.17872951388843,False,False,17.569242463300597,False
2026-09-05 00:04:53,-60.043000368501765,False,False,16.30460024250426,False
2026-09-05 00:04:54,-69.2859690280699,False,False,14.768183701988118,False
2026-09-05 00:04:55,-60.38696130999355,False,False,17.53341541292793,False
2026-09-05 00:04:56,-68.2008002491335,False,False,15.247182122810049,False
2026-09-05 00:04:57,-69.38540095824678,False,False,15.37720441109613,False
2026-09-05 00:04:58,-68.37427576232209,False,False,16.772173276475517,False
2026-09-05 00:04:59,-63.27671345600152,False,False,16.842341195211866,False
2026-09-05 00:05:00,-71.65799002184414,False,False,16.289370045703173,False
2026-09-05 00:05:01,-71.12036208039395,False,False,15.274053939983546,False
2026-09-05 00:05:02,-68.50541278975348,False,False,16.421112666080276,False
2026-09-05 00:05:03,-60.87203639292642,False,False,16.45460740678522,False
2026-09-05 00:05:04,-60.83847009360987,False,False,13.557132566468152,False
2026-09-05 00:05:05,-63.00494841183273,False,False,9.57004440329655,False
2026-09-05 00:05:06,-67.44467020842315,False,False,10.231597794003994,False
2026-09-05 00:05:07,-71.18314277767166,False,False,12.994536912716233,False
2026-09-05 00:05:08,-68.90580523765992,False,False,12.784911632703512,False
2026-09-05 00:05:09,-70.40438530486779,False,False,15.193215253777765,False
2026-09-05 00:05:10,-70.43536240645444,False,False,15.044778914243398,False
2026-09-05 00:05:11,-61.26097105266228,False,False,14.4021051565905,False
2026-09-05 00:05:12,-68.34916730202394,False,False,13.923342703074663,False
2026-09-05 00:05:13,-68.37298072799872,False,False,16.16781707251007,False
2026-09-05 00:05:14,-67.38904238569134,False,False,15.799957958200988,False
2026-09-05 00:05:15,-62.05918552139588,False,False,19.091148066551582,False
2026-09-05 00:05:16,-61.88998488758746,False,False,18.94422511498256,False
2026-09-05 00:05:17,-70.62053351318691,False,False,15.08374390794729,False
2026-09-05 00:05:18,-61.25607427989239,False,False,14.431619444631295,False
2026-09-05 00:05:19,-70.26028610873537,False,False,9.144709395930587,False
2026-09-05 00:05:20,-69.80600807001457,False,False,9.154964428773445,False
2026-09-05 00:05:21,-61.85222565364453,False,False,9.270349159909294,False
2026-09-05 00:05:22,-71.63644136646694,False,False,4.435871945560871,False
2026-09-05 00:05:23,-65.81522544862908,False,False,4.033828639441298,False
2026-09-05 00:05:24,-72.0120347629994,False,False,2.555100916317026,False
2026-09-05 00:05:25,-72.42837722557546,False,False,2.385252433636912,False
2026-09-05 00:05:26,-67.68377825299986,False,False,8.978750096061642,False
2026-09-05 00:05:27,-68.41667461207413,False,False,9.851799902724071,False
2026-09-05 00:05:28,-68.75176036589569,False,False,10.394326830109446,False
2026-09-05 00:05:29,-68.74330898147144,False,False,10.478300027949633,False
2026-09-05 00:05:30,-70.02449354569383,False,False,10.418471883709511,False
2026-09-05 00:05:31,-71.79450874297166,False,False,10.78446011934575,False
2026-09-05 00:05:32,-69.84839088361255,False,False,24.23598977606512,False
2026-09-05 00:05:33,-71.35432342302423,False,False,24.087170100521796,False
2026-09-05 00:05:34,-68.0497605331645,False,False,24.16177905254528,False
2026-09-05 00:05:35,-60.29113601906435,False,False,25.386317533590102,False
2026-09-05 00:05:36,-71.65099439358502,False,False,35.09306990459336,False
2026-09-05 00:05:37,-70.64277168330598,False,False,33.815641842022636,False
2026-09-05 00:05:38,-69.17413709144876,False,False,36.179830699399915,False
2026-09-05 00:05:39,-71.12744910560795,False,False,37.982857175996074,False
2026-09-05 00:05:40,-71.64444079113287,False,False,41.86366297040502,False
2026-09-05 00:05:41,-56.80570586941384,False,False,39.712290785468966,False
2026-09-05 00:05:42,-69.51006685778256,False,False,30.23509288368381,False
2026-09-05 00:05:43,-71.01388635074225,False,False,42.1319918163545,False
2026-09-05 00:05:44,-70.94207661123664,False,False,41.20961119285177,False
2026-09-05 00:05:45,-55.241824464582656,False,False,40.58515429778272,False
2026-09-05 00:05:46,-64.74811809378896,False,False,31.733549081110226,False
2026-09-05 00:05:47,-72.8149275487531,False,False,31.111985071005712,False
2026-09-05 00:05:48,-71.43688844250487,False,False,29.092383994667692,False
2026-09-05 00:05:49,-59.04145702940456,False,False,38.11921852919421,False
2026-09-05 00:05:50,-69.37818486880398,False,False,41.648019416072486,False
2026-09-05 00:05:51,-67.0492875661009,False,False,40.57182884187368,False
2026-09-05 00:05:52,-55.1657843179128,False,False,41.21795105499989,False
2026-09-05 00:05:53,-70.31987705992685,False,False,31.405127495892298,False
2026-09-05 00:05:54,-70.03803241580538,False,False,30.312320016699296,False
2026-09-05 00:05:55,-72.00505872927562,False,False,29.265661011615332,False
2026-09-05 00:05:56,-70.03702627198479,False,False,28.02502029069771,False
2026-09-05 00:05:57,-70.57731727784028,False,False,27.72031783263545,False
2026-09-05 00:05:58,-56.1380695405231,False,False,27.388931643874464,False
2026-09-05 00:05:59,-56.8053142269356,False,False,19.040449955555953,False
2026-09-05 00:06:00,-63.71924652729236,False,False,11.77844845142845,False
2026-09-05 00:06:01,-66.93452217399485,False,False,11.20346045092954,False
2026-09-05 00:06:02,-70.21752029691372,False,False,11.100054987518579,False
2026-09-05 00:06:03,-69.19657655580211,False,False,10.637244073258923,False
2026-09-05 00:06:04,-68.61971201657778,False,False,22.956268629148884,False
2026-09-05 00:06:05,-70.80244094377167,False,False,25.099614463038765,False
2026-09-05 00:06:06,-69.55181503637917,False,False,26.20141403008148,False
2026-09-05 00:06:07,-61.47896324059249,False,False,31.450682429054705,False
2026-09-05 00:06:08,-69.80464780290234,False,False,32.60597245210609,False
2026-09-05 00:06:09,-61.482514034902806,False,False,29.9587624597902,False
2026-09-05 00:06:10,-69.95097965148211,False,False,33.07849601506221,False
2026-09-05 00:06:11,-69.0040034175091,False,False,34.54454875002001,False
2026-09-05 00:06:12,-67.09771278440992,False,False,36.737903069972354,False
2026-09-05 00:06:13,-55.54465319239968,False,False,44.50705768524473,True
2026-09-05 00:06:14,-60.558462367979686,False,False,34.98544932142387,False
2026-09-05 00:06:15,-71.5346951257761,False,False,31.49435051666952,False
2026-09-05 00:06:16,-56.56352220456721,False,False,30.27283883939207,False
2026-09-05 00:06:17,-69.6333159885233,False,False,15.32313794972814,False
2026-09-05 00:06:18,-65.62039413356466,False,False,16.334242843799398,False
2026-09-05 00:06:19,-71.6165965707103,False,False,30.420331209227992,False
2026-09-05 00:06:20,-71.67944368436156,False,False,30.284120745803925,False
2026-09-05 00:06:21,-59.38961316471553,False,False,30.795156738944456,False
2026-09-05 00:06:22,-74.24779144861961,False,False,22.487540533897395,False
2026-09-05 00:06:23,-71.05151004336152,False,False,20.544468017814392,False
2026-09-05 00:06:24,-71.5182653231074,False,False,20.266623325625137,False
